GISLINK,FOLIO,PID,LEGAL_TYPE,UNIT,HOUSE,STREET,taxyear,assess_abbreviation,assess_type,land_gross,land_net,impr_gross,impr_net,Exemption,ObjectId
03245041,3245041,009-137-009,LAND,,163,OLIVE ST,2025,Residential,GENERAL,1102000,1102000,578000,578000,0,39115
03245041,3245041,009-137-009,LAND,,163,OLIVE ST,2025,Residential,SCHOOL,1102000,1102000,578000,578000,0,39116
03245042,3245042,009-136-975,LAND,,169,OLIVE ST,2025,Residential,GENERAL,1102000,1102000,138000,138000,0,39117
03245042,3245042,009-136-975,LAND,,169,OLIVE ST,2025,Residential,SCHOOL,1102000,1102000,138000,138000,0,39118
03246009,3246009,004-366-778,LAND,,174,OLIVE ST,2025,Residential,SCHOOL,1103000,1103000,231000,231000,0,39119
027-425-924,3242043,027-425-924,STRATA,,1518,DALLAS RD,2025,Residential,SCHOOL,1163000,1163000,800000,800000,0,39120
03244016,3244016,000-049-433,LAND,,110,EBERTS ST,2025,Residential,SCHOOL,1321000,1321000,1016000,1016000,0,39121
03246010,3246010,009-136-835,LAND,,170,OLIVE ST,2025,Residential,GENERAL,1103000,1103000,9400,9400,0,39122
000-147-419,3242015,000-147-419,STRATA,GAR2,1540,DALLAS RD,2025,Residential,SCHOOL,4400,4400,1000,1000,0,39123
027-425-932,3242044,027-425-932,STRATA,,1520,DALLAS RD,2025,Residential,GENERAL,1163000,1163000,775000,775000,0,39124
03246010,3246010,009-136-835,LAND,,170,OLIVE ST,2025,Residential,SCHOOL,1103000,1103000,9400,9400,0,39125
000-147-427,3242016,000-147-427,STRATA,GAR3,1540,DALLAS RD,2025,Residential,GENERAL,4400,4400,1000,1000,0,39126
027-425-932,3242044,027-425-932,STRATA,,1520,DALLAS RD,2025,Residential,SCHOOL,1163000,1163000,775000,775000,0,39127
03246011,3246011,000-026-701,LAND,,160,OLIVE ST,2025,Residential,GENERAL,1103000,1103000,244000,244000,0,39128
000-147-427,3242016,000-147-427,STRATA,GAR3,1540,DALLAS RD,2025,Residential,SCHOOL,4400,4400,1000,1000,0,39129
028-230-515,3242046,028-230-515,STRATA,,167,BUSHBY ST,2025,Residential,GENERAL,886000,886000,146000,146000,0,39130
03246011,3246011,000-026-701,LAND,,160,OLIVE ST,2025,Residential,SCHOOL,1103000,1103000,244000,244000,0,39131
03244017,3244017,000-351-679,LAND,,106,EBERTS ST,2025,Residential,GENERAL,1151000,1151000,970000,970000,0,39132
000-147-435,3242017,000-147-435,STRATA,GAR4,1540,DALLAS RD,2025,Residential,GENERAL,4400,4400,1000,1000,0,39133
028-230-515,3242046,028-230-515,STRATA,,167,BUSHBY ST,2025,Residential,SCHOOL,886000,886000,146000,146000,0,39134
03246012,3246012,001-588-486,LAND,,156,OLIVE ST,2025,Residential,GENERAL,1103000,1103000,256000,256000,0,39135
03244017,3244017,000-351-679,LAND,,106,EBERTS ST,2025,Residential,SCHOOL,1151000,1151000,970000,970000,0,39136
000-147-435,3242017,000-147-435,STRATA,GAR4,1540,DALLAS RD,2025,Residential,SCHOOL,4400,4400,1000,1000,0,39137
028-230-523,3242047,028-230-523,STRATA,,169,BUSHBY ST,2025,Residential,GENERAL,830000,830000,124000,124000,0,39138
03246012,3246012,001-588-486,LAND,,156,OLIVE ST,2025,Residential,SCHOOL,1103000,1103000,256000,256000,0,39139
03244018,3244018,000-782-114,LAND,,140,BUSHBY ST,2025,Residential,GENERAL,1015000,1015000,183000,183000,0,39140
000-147-443,3242018,000-147-443,STRATA,GAR5,1540,DALLAS RD,2025,Residential,GENERAL,4400,4400,1000,1000,0,39141
028-230-523,3242047,028-230-523,STRATA,,169,BUSHBY ST,2025,Residential,SCHOOL,830000,830000,124000,124000,0,39142
03246013,3246013,009-136-851,LAND,,152,OLIVE ST,2025,Residential,GENERAL,1103000,1103000,919000,919000,0,39143
03244018,3244018,000-782-114,LAND,,140,BUSHBY ST,2025,Residential,SCHOOL,1015000,1015000,183000,183000,0,39144
000-147-443,3242018,000-147-443,STRATA,GAR5,1540,DALLAS RD,2025,Residential,SCHOOL,4400,4400,1000,1000,0,39145
029-379-911,3242048,029-379-911,STRATA,,161,BUSHBY ST,2025,Residential,GENERAL,886000,886000,627000,627000,0,39146
03246013,3246013,009-136-851,LAND,,152,OLIVE ST,2025,Residential,SCHOOL,1103000,1103000,919000,919000,0,39147
03244019,3244019,003-339-092,LAND,,136,BUSHBY ST,2025,Residential,GENERAL,762000,762000,127000,127000,0,39148
000-147-451,3242019,000-147-451,STRATA,GAR6,1540,DALLAS RD,2025,Residential,GENERAL,4400,4400,1000,1000,0,39149
029-379-911,3242048,029-379-911,STRATA,,161,BUSHBY ST,2025,Residential,SCHOOL,886000,886000,627000,627000,0,39150
03246014,3246014,010-024-263,LAND,,148,OLIVE ST,2025,Residential,GENERAL,1103000,1103000,157000,157000,0,39151
03244019,3244019,003-339-092,LAND,,136,BUSHBY ST,2025,Residential,SCHOOL,762000,762000,127000,127000,0,39152
000-147-451,3242019,000-147-451,STRATA,GAR6,1540,DALLAS RD,2025,Residential,SCHOOL,4400,4400,1000,1000,0,39153
029-379-920,3242049,029-379-920,STRATA,,159,BUSHBY ST,2025,Residential,GENERAL,886000,886000,627000,627000,0,39154
03246014,3246014,010-024-263,LAND,,148,OLIVE ST,2025,Residential,SCHOOL,1103000,1103000,157000,157000,0,39155
03244020,3244020,009-137-319,LAND,,124,BUSHBY ST,2025,Residential,GENERAL,1028000,1028000,864000,864000,0,39156
000-147-460,3242020,000-147-460,STRATA,GAR7,1540,DALLAS RD,2025,Residential,GENERAL,4400,4400,1000,1000,0,39157
029-379-920,3242049,029-379-920,STRATA,,159,BUSHBY ST,2025,Residential,SCHOOL,886000,886000,627000,627000,0,39158
03246015,3246015,000-036-196,LAND,,144,OLIVE ST,2025,Residential,GENERAL,1103000,1103000,302000,302000,0,39159
03244020,3244020,009-137-319,LAND,,124,BUSHBY ST,2025,Residential,SCHOOL,1028000,1028000,864000,864000,0,39160
000-147-460,3242020,000-147-460,STRATA,GAR7,1540,DALLAS RD,2025,Residential,SCHOOL,4400,4400,1000,1000,0,39161
03243001,3243001,009-148-361,LAND,,1403,MAY ST,2025,Business,GENERAL,1051000,1051000,297000,287000,10000,39162
03246015,3246015,000-036-196,LAND,,144,OLIVE ST,2025,Residential,SCHOOL,1103000,1103000,302000,302000,0,39163
03244021,3244021,000-564-575,LAND,,125,JOSEPH ST,2025,Residential,GENERAL,761000,761000,131000,131000,0,39164
000-147-478,3242021,000-147-478,STRATA,GAR8,1540,DALLAS RD,2025,Residential,GENERAL,4400,4400,1000,1000,0,39165
03243001,3243001,009-148-361,LAND,,1403,MAY ST,2025,Business,SCHOOL,1051000,1051000,297000,287000,10000,39166
03246016,3246016,009-136-860,LAND,,140,OLIVE ST,2025,Residential,GENERAL,1103000,1103000,74100,74100,0,39167
03244021,3244021,000-564-575,LAND,,125,JOSEPH ST,2025,Residential,SCHOOL,761000,761000,131000,131000,0,39168
000-147-478,3242021,000-147-478,STRATA,GAR8,1540,DALLAS RD,2025,Residential,SCHOOL,4400,4400,1000,1000,0,39169
000-147-486,3242022,000-147-486,STRATA,GAR9,1540,DALLAS RD,2025,Residential,GENERAL,4400,4400,1000,1000,0,39170
000-147-486,3242022,000-147-486,STRATA,GAR9,1540,DALLAS RD,2025,Residential,SCHOOL,4400,4400,1000,1000,0,39171
000-147-494,3242023,000-147-494,STRATA,GAR10,1540,DALLAS RD,2025,Residential,GENERAL,4400,4400,1000,1000,0,39172
000-147-494,3242023,000-147-494,STRATA,GAR10,1540,DALLAS RD,2025,Residential,SCHOOL,4400,4400,1000,1000,0,39173
000-147-508,3242024,000-147-508,STRATA,GAR11,1540,DALLAS RD,2025,Residential,GENERAL,4400,4400,1000,1000,0,39174
000-147-508,3242024,000-147-508,STRATA,GAR11,1540,DALLAS RD,2025,Residential,SCHOOL,4400,4400,1000,1000,0,39175
000-147-516,3242025,000-147-516,STRATA,101,1540,DALLAS RD,2025,Residential,GENERAL,791000,791000,28100,28100,0,39176
000-147-516,3242025,000-147-516,STRATA,101,1540,DALLAS RD,2025,Residential,SCHOOL,791000,791000,28100,28100,0,39177
03246016,3246016,009-136-860,LAND,,140,OLIVE ST,2025,Residential,SCHOOL,1103000,1103000,74100,74100,0,39178
03246017,3246017,009-136-878,LAND,,136,OLIVE ST,2025,Residential,GENERAL,1103000,1103000,1562000,1562000,0,39179
03246017,3246017,009-136-878,LAND,,136,OLIVE ST,2025,Residential,SCHOOL,1103000,1103000,1562000,1562000,0,39180
03246018,3246018,004-779-657,LAND,,132,OLIVE ST,2025,Residential,GENERAL,1103000,1103000,657000,657000,0,39181
03246018,3246018,004-779-657,LAND,,132,OLIVE ST,2025,Residential,SCHOOL,1103000,1103000,657000,657000,0,39182
03244022,3244022,009-148-035,LAND,,129,JOSEPH ST,2025,Residential,GENERAL,1104000,1104000,225000,225000,0,39183
03244022,3244022,009-148-035,LAND,,129,JOSEPH ST,2025,Residential,SCHOOL,1104000,1104000,225000,225000,0,39184
03244023,3244023,000-942-821,LAND,,133,JOSEPH ST,2025,Residential,GENERAL,1104000,1104000,523000,523000,0,39185
03244023,3244023,000-942-821,LAND,,133,JOSEPH ST,2025,Residential,SCHOOL,1104000,1104000,523000,523000,0,39186
03244024,3244024,009-137-297,LAND,,137,JOSEPH ST,2025,Residential,GENERAL,1104000,1104000,340000,340000,0,39187
03244024,3244024,009-137-297,LAND,,137,JOSEPH ST,2025,Residential,SCHOOL,1104000,1104000,340000,340000,0,39188
03244025,3244025,009-137-289,LAND,,141,JOSEPH ST,2025,Residential,GENERAL,1104000,1104000,396000,396000,0,39189
03244025,3244025,009-137-289,LAND,,141,JOSEPH ST,2025,Residential,SCHOOL,1104000,1104000,396000,396000,0,39190
03244026,3244026,009-137-254,LAND,,147,JOSEPH ST,2025,Residential,GENERAL,1103000,1103000,119000,119000,0,39191
03244026,3244026,009-137-254,LAND,,147,JOSEPH ST,2025,Residential,SCHOOL,1103000,1103000,119000,119000,0,39192
03243006,3243006,000-826-634,LAND,,190,MEMORIAL CRES,2025,Residential,GENERAL,1087000,1087000,138000,138000,0,39193
03243006,3243006,000-826-634,LAND,,190,MEMORIAL CRES,2025,Residential,SCHOOL,1087000,1087000,138000,138000,0,39194
03243007,3243007,002-267-705,LAND,,184,MEMORIAL CRES,2025,Residential,GENERAL,1197000,1197000,198000,198000,0,39195
03243007,3243007,002-267-705,LAND,,184,MEMORIAL CRES,2025,Residential,SCHOOL,1197000,1197000,198000,198000,0,39196
03243008,3243008,004-605-578,LAND,,196,BUSHBY ST,2025,Residential,GENERAL,1220000,1220000,274000,274000,0,39197
03243008,3243008,004-605-578,LAND,,196,BUSHBY ST,2025,Residential,SCHOOL,1220000,1220000,274000,274000,0,39198
03243009,3243009,009-137-700,LAND,,192,BUSHBY ST,2025,Residential,GENERAL,1164000,1164000,294000,294000,0,39199
03243009,3243009,009-137-700,LAND,,192,BUSHBY ST,2025,Residential,SCHOOL,1164000,1164000,294000,294000,0,39200
03253001,3253001,008-318-816,LAND,,325,LINDEN AVE,2025,Residential,GENERAL,1197000,1197000,202000,202000,0,39201
03253001,3253001,008-318-816,LAND,,325,LINDEN AVE,2025,Residential,SCHOOL,1197000,1197000,202000,202000,0,39202
03253002,3253002,008-321-396,LAND,,1211,MCKENZIE ST,2025,Residential,GENERAL,1166000,1166000,1355000,1355000,0,39203
03253002,3253002,008-321-396,LAND,,1211,MCKENZIE ST,2025,Residential,SCHOOL,1166000,1166000,1355000,1355000,0,39204
03253003,3253003,005-434-696,LAND,,1215,MCKENZIE ST,2025,Residential,GENERAL,1221000,1221000,390000,390000,0,39205
03253003,3253003,005-434-696,LAND,,1215,MCKENZIE ST,2025,Residential,SCHOOL,1221000,1221000,390000,390000,0,39206
03253007,3253007,000-269-786,LAND,,1241,MCKENZIE ST,2025,Residential,GENERAL,1221000,1221000,224000,224000,0,39207
03253007,3253007,000-269-786,LAND,,1241,MCKENZIE ST,2025,Residential,SCHOOL,1221000,1221000,224000,224000,0,39208
03253008,3253008,008-077-576,LAND,,1245,MCKENZIE ST,2025,Residential,GENERAL,1221000,1221000,202000,202000,0,39209
03247018,3247018,001-022-067,LAND,,1264,FAITHFUL ST,2025,Residential,GENERAL,959000,959000,634000,634000,0,39210
03252006,3252006,007-611-811,LAND,,244,MOSS ST,2025,Residential,GENERAL,1017000,1017000,237000,237000,0,39211
03253008,3253008,008-077-576,LAND,,1245,MCKENZIE ST,2025,Residential,SCHOOL,1221000,1221000,202000,202000,0,39212
03253009,3253009,008-077-584,LAND,,1253,MCKENZIE ST,2025,Residential,GENERAL,1123000,1123000,454000,454000,0,39213
03253009,3253009,008-077-584,LAND,,1253,MCKENZIE ST,2025,Residential,SCHOOL,1123000,1123000,454000,454000,0,39214
03253010,3253010,008-077-606,LAND,,1257,MCKENZIE ST,2025,Residential,GENERAL,1123000,1123000,233000,233000,0,39215
03253010,3253010,008-077-606,LAND,,1257,MCKENZIE ST,2025,Residential,SCHOOL,1123000,1123000,233000,233000,0,39216
03253011,3253011,008-077-631,LAND,,1261,MCKENZIE ST,2025,Residential,GENERAL,1123000,1123000,98800,98800,0,39217
03253011,3253011,008-077-631,LAND,,1261,MCKENZIE ST,2025,Residential,SCHOOL,1123000,1123000,98800,98800,0,39218
03253012,3253012,003-625-648,LAND,,1271,MCKENZIE ST,2025,Residential,GENERAL,1031000,1031000,581000,581000,0,39219
03253012,3253012,003-625-648,LAND,,1271,MCKENZIE ST,2025,Residential,SCHOOL,1031000,1031000,581000,581000,0,39220
03253013,3253013,001-285-068,LAND,,1273,MCKENZIE ST,2025,Residential,GENERAL,1031000,1031000,547000,547000,0,39221
03253013,3253013,001-285-068,LAND,,1273,MCKENZIE ST,2025,Residential,SCHOOL,1031000,1031000,547000,547000,0,39222
03253014,3253014,000-189-090,LAND,,330,MOSS ST,2025,Residential,GENERAL,918000,918000,413000,413000,0,39223
03253014,3253014,000-189-090,LAND,,330,MOSS ST,2025,Residential,SCHOOL,918000,918000,413000,413000,0,39224
03253015,3253015,005-510-406,LAND,,324,MOSS ST,2025,Residential,GENERAL,902000,902000,316000,316000,0,39225
03253015,3253015,005-510-406,LAND,,324,MOSS ST,2025,Residential,SCHOOL,902000,902000,316000,316000,0,39226
03253016,3253016,008-077-681,LAND,,320,MOSS ST,2025,Residential,GENERAL,921000,921000,356000,356000,0,39227
03253016,3253016,008-077-681,LAND,,320,MOSS ST,2025,Residential,SCHOOL,921000,921000,356000,356000,0,39228
03253017,3253017,008-124-469,LAND,,316,MOSS ST,2025,Residential,GENERAL,1071000,1071000,735000,735000,0,39229
03253017,3253017,008-124-469,LAND,,316,MOSS ST,2025,Residential,SCHOOL,1071000,1071000,735000,735000,0,39230
03253018,3253018,008-124-434,LAND,,310,MOSS ST,2025,Residential,GENERAL,1071000,1071000,443000,443000,0,39231
03253018,3253018,008-124-434,LAND,,310,MOSS ST,2025,Residential,SCHOOL,1071000,1071000,443000,443000,0,39232
03253019,3253019,000-131-792,LAND,,302,MOSS ST,2025,Residential,GENERAL,1071000,1071000,494000,494000,0,39233
03253019,3253019,000-131-792,LAND,,302,MOSS ST,2025,Residential,SCHOOL,1071000,1071000,494000,494000,0,39234
03253020,3253020,008-124-507,LAND,,1260,OXFORD ST,2025,Residential,GENERAL,1244000,1244000,807000,807000,0,39235
03253020,3253020,008-124-507,LAND,,1260,OXFORD ST,2025,Residential,SCHOOL,1244000,1244000,807000,807000,0,39236
03253021,3253021,000-179-281,LAND,,1254,OXFORD ST,2025,Residential,GENERAL,1244000,1244000,834000,834000,0,39237
03253021,3253021,000-179-281,LAND,,1254,OXFORD ST,2025,Residential,SCHOOL,1244000,1244000,834000,834000,0,39238
03253022,3253022,000-404-004,LAND,,1252,OXFORD ST,2025,Residential,GENERAL,1244000,1244000,549000,549000,0,39239
03253022,3253022,000-404-004,LAND,,1252,OXFORD ST,2025,Residential,SCHOOL,1244000,1244000,549000,549000,0,39240
03253023,3253023,003-891-909,LAND,,1244,OXFORD ST,2025,Residential,GENERAL,1274000,1274000,213000,213000,0,39241
03253023,3253023,003-891-909,LAND,,1244,OXFORD ST,2025,Residential,SCHOOL,1274000,1274000,213000,213000,0,39242
03253024,3253024,008-077-363,LAND,,1240,OXFORD ST,2025,Residential,GENERAL,1094000,1094000,495000,495000,0,39243
03253024,3253024,008-077-363,LAND,,1240,OXFORD ST,2025,Residential,SCHOOL,1094000,1094000,495000,495000,0,39244
03253025,3253025,006-088-058,LAND,,1236,OXFORD ST,2025,Residential,GENERAL,1094000,1094000,308000,308000,0,39245
03253025,3253025,006-088-058,LAND,,1236,OXFORD ST,2025,Residential,SCHOOL,1094000,1094000,308000,308000,0,39246
03253026,3253026,002-296-446,LAND,,1234,OXFORD ST,2025,Residential,GENERAL,1094000,1094000,409000,409000,0,39247
03253026,3253026,002-296-446,LAND,,1234,OXFORD ST,2025,Residential,SCHOOL,1094000,1094000,409000,409000,0,39248
03253027,3253027,001-499-211,LAND,,1232,OXFORD ST,2025,Residential,GENERAL,1094000,1094000,181000,181000,0,39249
03253027,3253027,001-499-211,LAND,,1232,OXFORD ST,2025,Residential,SCHOOL,1094000,1094000,181000,181000,0,39250
03253028,3253028,000-577-235,LAND,,1228,OXFORD ST,2025,Residential,GENERAL,1094000,1094000,646000,646000,0,39251
03253028,3253028,000-577-235,LAND,,1228,OXFORD ST,2025,Residential,SCHOOL,1094000,1094000,646000,646000,0,39252
03250008,3250008,007-903-847,LAND,,1249,CHAPMAN ST,2025,Residential,GENERAL,1164000,1164000,659000,659000,0,39253
03251009,3251009,008-144-257,LAND,,1237,OXFORD ST,2025,Residential,GENERAL,1081000,1081000,234000,234000,0,39254
03248012,3248012,008-117-420,LAND,,114,HOWE ST,2025,Residential,GENERAL,846000,846000,170000,170000,0,39255
03246045,3246045,000-898-031,LAND,,131,MOSS ST,2025,Residential,GENERAL,1103000,1103000,160000,160000,0,39256
03247018,3247018,001-022-067,LAND,,1264,FAITHFUL ST,2025,Residential,SCHOOL,959000,959000,634000,634000,0,39257
03252006,3252006,007-611-811,LAND,,244,MOSS ST,2025,Residential,SCHOOL,1017000,1017000,237000,237000,0,39258
03247020,3247020,008-076-693,LAND,,121,HOWE ST,2025,Residential,GENERAL,1102000,1102000,164000,164000,0,39259
03251009,3251009,008-144-257,LAND,,1237,OXFORD ST,2025,Residential,SCHOOL,1081000,1081000,234000,234000,0,39260
03247020,3247020,008-076-693,LAND,,121,HOWE ST,2025,Residential,SCHOOL,1102000,1102000,164000,164000,0,39261
03250008,3250008,007-903-847,LAND,,1249,CHAPMAN ST,2025,Residential,SCHOOL,1164000,1164000,659000,659000,0,39262
03252007,3252007,009-138-668,LAND,,238,MOSS ST,2025,Residential,GENERAL,1017000,1017000,1192000,1192000,0,39263
03246045,3246045,000-898-031,LAND,,131,MOSS ST,2025,Residential,SCHOOL,1103000,1103000,160000,160000,0,39264
03248012,3248012,008-117-420,LAND,,114,HOWE ST,2025,Residential,SCHOOL,846000,846000,170000,170000,0,39265
03251010,3251010,001-173-952,LAND,,1241,OXFORD ST,2025,Residential,GENERAL,1131000,1131000,367000,367000,0,39266
03247021,3247021,000-648-400,LAND,,123,HOWE ST,2025,Residential,GENERAL,1102000,1102000,965000,965000,0,39267
03252007,3252007,009-138-668,LAND,,238,MOSS ST,2025,Residential,SCHOOL,1017000,1017000,1192000,1192000,0,39268
03248013,3248013,008-169-055,LAND,,1248,FAITHFUL ST,2025,Residential,GENERAL,851000,851000,201000,201000,0,39269
03251010,3251010,001-173-952,LAND,,1241,OXFORD ST,2025,Residential,SCHOOL,1131000,1131000,367000,367000,0,39270
03250009,3250009,009-139-206,LAND,,1253,CHAPMAN ST,2025,Residential,GENERAL,870000,870000,554000,554000,0,39271
03246046,3246046,000-138-410,LAND,,133,MOSS ST,2025,Residential,GENERAL,1103000,1103000,204000,204000,0,39272
03247021,3247021,000-648-400,LAND,,123,HOWE ST,2025,Residential,SCHOOL,1102000,1102000,965000,965000,0,39273
03252008,3252008,009-138-676,LAND,,234,MOSS ST,2025,Residential,GENERAL,1017000,1017000,684000,684000,0,39274
03248013,3248013,008-169-055,LAND,,1248,FAITHFUL ST,2025,Residential,SCHOOL,851000,851000,201000,201000,0,39275
03251011,3251011,008-144-265,LAND,,1245,OXFORD ST,2025,Residential,GENERAL,1131000,1131000,315000,315000,0,39276
03250009,3250009,009-139-206,LAND,,1253,CHAPMAN ST,2025,Residential,SCHOOL,870000,870000,554000,554000,0,39277
03246046,3246046,000-138-410,LAND,,133,MOSS ST,2025,Residential,SCHOOL,1103000,1103000,204000,204000,0,39278
03247022,3247022,008-076-677,LAND,,127,HOWE ST,2025,Residential,GENERAL,1102000,1102000,683000,683000,0,39279
03252008,3252008,009-138-676,LAND,,234,MOSS ST,2025,Residential,SCHOOL,1017000,1017000,684000,684000,0,39280
03248014,3248014,004-024-141,LAND,,1242,FAITHFUL ST,2025,Residential,GENERAL,901000,901000,544000,544000,0,39281
03251011,3251011,008-144-265,LAND,,1245,OXFORD ST,2025,Residential,SCHOOL,1131000,1131000,315000,315000,0,39282
03246047,3246047,009-136-533,LAND,,139,MOSS ST,2025,Residential,GENERAL,1047000,1047000,202000,202000,0,39283
03250010,3250010,009-139-338,LAND,,214,HOWE ST,2025,Residential,GENERAL,1062000,1062000,161000,161000,0,39284
03247022,3247022,008-076-677,LAND,,127,HOWE ST,2025,Residential,SCHOOL,1102000,1102000,683000,683000,0,39285
03252009,3252009,009-138-684,LAND,,230,MOSS ST,2025,Residential,GENERAL,1017000,1017000,295000,295000,0,39286
03248014,3248014,004-024-141,LAND,,1242,FAITHFUL ST,2025,Residential,SCHOOL,901000,901000,544000,544000,0,39287
03251012,3251012,009-138-994,LAND,,1249,OXFORD ST,2025,Residential,GENERAL,950000,950000,43600,43600,0,39288
03246047,3246047,009-136-533,LAND,,139,MOSS ST,2025,Residential,SCHOOL,1047000,1047000,202000,202000,0,39289
03251012,3251012,009-138-994,LAND,,1249,OXFORD ST,2025,Residential,SCHOOL,950000,950000,43600,43600,0,39290
03250010,3250010,009-139-338,LAND,,214,HOWE ST,2025,Residential,SCHOOL,1062000,1062000,161000,161000,0,39291
03247023,3247023,000-131-806,LAND,,135,HOWE ST,2025,Residential,GENERAL,1102000,1102000,288000,288000,0,39292
03246048,3246048,023-055-294,LAND,,143,MOSS ST,2025,Business,GENERAL,1058000,1058000,606000,596000,10000,39293
03248015,3248015,006-217-630,LAND,,1236,FAITHFUL ST,2025,Residential,GENERAL,1042000,1042000,490000,490000,0,39294
